StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q3_4,Q4_1,Q4_2,Q4_3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14_1,Q15,Q16,Q16_7_TEXT,SC0,SC1,SC2,SC3,SC4
2022-04-14 13:42:20,2022-04-14 13:42:38,IP Address,96.38.208.10,6,18,False,2022-04-21 13:42:40,R_1NFhJnczKClpXZ3,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-14 13:41:49,2022-04-14 13:42:35,IP Address,4.34.138.98,6,45,False,2022-04-21 13:42:40,R_3IWTuDL8YtsO3iH,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-14 14:06:50,2022-04-14 14:07:05,IP Address,47.44.47.18,6,15,False,2022-04-21 14:11:31,R_2Ebls5aFjA3pQuo,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-14 13:24:52,2022-04-14 14:46:07,IP Address,168.9.213.116,6,4875,False,2022-04-21 14:55:45,R_2ZCZNI1w74MLKO2,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-14 15:20:08,2022-04-14 15:21:59,IP Address,172.58.7.76,6,110,False,2022-04-21 15:37:06,R_2VaqbbBRIxliYC0,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-14 15:29:24,2022-04-14 15:32:02,IP Address,174.209.112.47,19,158,False,2022-04-21 15:45:43,R_233NR5MoEEOmjm2,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,3. Average,3. Average,2. Somewhat,4. Very,2. Somewhat,2. Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,10,9,0,0,0
2022-04-14 16:20:42,2022-04-14 16:21:36,IP Address,162.202.32.167,19,53,False,2022-04-21 16:21:36,R_vVOvKLhTxs4EvMB,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,3. Average,4. Very,4. Very,4. Very,4. Very,4. Very,,,,,,,,,,,,,,,,,,,,,,,,,16,10,0,0,0
2022-04-14 16:21:44,2022-04-14 16:22:45,IP Address,66.168.194.79,6,61,False,2022-04-21 16:32:43,R_3HttN4hMgKFQ6ij,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-14 16:47:52,2022-04-14 16:48:38,IP Address,172.125.61.159,6,46,False,2022-04-21 16:56:01,R_3QKKaofOBZH1q8M,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-14 16:45:25,2022-04-14 16:47:02,IP Address,107.77.241.20,19,96,False,2022-04-21 16:59:49,R_2AGWJzFuPHFsG5s,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,,,,,,,,,,,,,,,,,,,,,,,,,20,15,0,0,0
2022-04-14 18:55:04,2022-04-14 18:55:50,IP Address,75.139.135.86,6,45,False,2022-04-21 18:55:56,R_2ROgjpRSW8jXIn9,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-14 18:58:16,2022-04-14 18:59:26,IP Address,68.190.49.9,6,70,False,2022-04-21 18:59:31,R_2doLdkZPNqBZHKg,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-14 18:57:48,2022-04-14 18:58:28,IP Address,174.249.179.253,6,40,False,2022-04-21 18:59:50,R_3RrymqTVlj0UunT,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-14 19:22:21,2022-04-14 19:26:04,IP Address,73.184.90.29,0,222,False,2022-04-21 19:40:43,R_1EgOBaQgD2L5ujr,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-14 13:56:40,2022-04-14 23:19:42,IP Address,75.139.131.67,19,33782,False,2022-04-21 23:19:49,R_2s6nXGxoUrHcJ9M,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,4. Very,3. Average,4. Very,4. Very,,,,,,,,,,,,,,,,,,,,,,,,,15,12,0,0,0
2022-04-24 18:55:51,2022-04-24 19:00:21,IP Address,99.74.3.24,100,269,True,2022-04-24 19:00:21,R_3MysugN2xAEO2J0,,,,,34.1138,-83.9991,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,3. Neutral,5. Strongly Agree,5. Strongly Agree,3. Neutral,3. Neutral,A little more intelligent,A little better at preaching,Female,65+ years old,5-8 years,Almost never or never,Regular attender,3. Somewhat,200-499,Predominantly White,,20,12,13,20,19
2022-04-18 08:19:31,2022-04-18 08:21:23,IP Address,47.39.164.98,6,111,False,2022-04-25 08:21:25,R_2fqk3zphsuQpw2g,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-29 06:43:10,2022-04-29 06:45:53,IP Address,207.191.190.125,100,163,True,2022-04-29 06:45:54,R_zVBBN5ZGVr5spQR,,,,,34.692,-85.2602,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,3. Average,4. Very,3. Average,4. Very,4. Very,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,4. Agree,3. Neutral,4. Agree,A little more friendly,A little better at interacting with people,Male,35-44 years old,2-4 years,Once per week,Regular attender,4. Well,100-199,Predominantly White,,15,11,12,22,20
2022-04-29 07:02:25,2022-04-29 07:07:30,IP Address,73.43.67.249,100,305,True,2022-04-29 07:07:31,R_OdlV0Tzdla26545,,,,,33.9978,-83.7124,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,4. Very,4. Very,4. Very,4. Very,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,A little more friendly,A little better at interacting with people,Male,45-54 years old,8+ years,Once per week,Regular volunteer,4. Well,200-499,Predominantly White,,16,12,12,22,24
2022-04-29 07:11:47,2022-04-29 07:14:18,IP Address,99.108.233.40,100,150,True,2022-04-29 07:14:18,R_tJLo2IRdoWb8LBv,,,,,34.1138,-83.9991,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,4. Very,3. Average,3. Average,3. Average,2. Somewhat,2. Somewhat,2. Disagree,2. Disagree,2. Disagree,2. Disagree,2. Disagree,3. Neutral,1. Strongly Disagree,2. Disagree,4. Agree,3. Neutral,3. Neutral,2. Disagree,5. Strongly Agree,Much more friendly,Much better at interacting with people,Female,45-54 years old,2-4 years,Once per week,Regular volunteer,3. Somewhat,200-499,Predominantly White,,10,12,6,10,17
2022-04-29 07:13:02,2022-04-29 07:16:05,IP Address,97.82.202.162,100,182,True,2022-04-29 07:16:05,R_UhJXGegCnvN7VER,,,,,34.5258,-82.7049,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,5. Extremely,4. Very,4. Very,4. Very,5. Extremely,4. Very,5. Strongly Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,4. Agree,4. Agree,A little more friendly,A little better at interacting with people,Male,35-44 years old,8+ years,More than once per week,Leadership position,5. Quite Well,200-499,Predominantly White,,17,13,13,21,21
2022-04-29 07:13:42,2022-04-29 07:17:14,IP Address,68.83.222.63,100,211,True,2022-04-29 07:17:14,R_2rMi3guZ4ESNeqd,,,,,39.1361,-77.2824,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,3. Average,3. Average,4. Very,4. Very,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,A little more friendly,A little better at preaching,Female,45-54 years old,5-8 years,More than once per week,Regular volunteer,4. Well,200-499,Predominantly White,,14,12,12,20,20
2022-04-29 07:19:50,2022-04-29 07:21:58,IP Address,108.237.187.47,100,127,True,2022-04-29 07:21:58,R_22wPEzdiXQDVBNQ,,,,,34.1794,-83.9016,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,4. Very,4. Very,4. Very,4. Very,4. Very,4. Agree,3. Neutral,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,A little more friendly,A little better at interacting with people,Female,35-44 years old,2-4 years,Once per week,Regular attender,2. Slightly,200-499,Predominantly White,,16,14,11,20,20
2022-04-29 07:28:51,2022-04-29 07:31:22,IP Address,174.209.101.128,100,151,True,2022-04-29 07:31:22,R_3flzgNeADQCVKYY,,,,,33.7922,-84.2056,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,4. Agree,3. Neutral,3. Neutral,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,Much more friendly,Much better at interacting with people,Male,35-44 years old,8+ years,Once per week,Regular attender,5. Quite Well,500-1999,Predominantly White,,20,15,10,25,25
2022-04-29 07:28:56,2022-04-29 07:31:26,IP Address,24.98.38.164,100,150,True,2022-04-29 07:31:26,R_1jdCLRnkTUP3olL,,,,,34.1406,-83.7834,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,4. Very,4. Very,5. Extremely,4. Very,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,4. Agree,4. Agree,5. Strongly Agree,4. Agree,Much more friendly,A little better at interacting with people,Male,45-54 years old,0-1 year,Once per week,Regular volunteer,3. Somewhat,200-499,Multiracial,,17,12,12,20,22
2022-04-29 07:41:53,2022-04-29 07:46:32,IP Address,63.122.228.130,100,279,True,2022-04-29 07:46:33,R_3HzDEacsLkgxgYH,,,,,34.454,-83.6031,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,3. Average,4. Very,4. Very,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,3. Neutral,3. Neutral,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,3. Neutral,4. Agree,A little more friendly,A little better at preaching,Female,25-34 years old,8+ years,Almost never or never,Regular volunteer,3. Somewhat,500-1999,Predominantly White,,18,11,15,18,22
2022-04-29 07:45:31,2022-04-29 07:49:03,IP Address,68.54.34.217,100,212,True,2022-04-29 07:49:04,R_0GUhwkfOqdKd94d,,,,,34.692,-85.2602,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,5. Extremely,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,4. Agree,3. Neutral,3. Neutral,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,2. Disagree,4. Agree,A little more intelligent,A little better at preaching,Female,35-44 years old,2-4 years,Almost never or never,Regular attender,3. Somewhat,500-1999,Predominantly White,,19,12,14,20,18
2022-04-29 08:02:42,2022-04-29 08:04:30,IP Address,70.130.166.116,100,107,True,2022-04-29 08:04:30,R_3IRl4xMQWsqbqTF,,,,,35.3226,-84.7351,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,4. Very,5. Extremely,4. Very,5. Extremely,4. Very,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,A little better at preaching,Male,45-54 years old,2-4 years,More than once per week,Leadership position,5. Quite Well,200-499,Predominantly White,,18,14,15,25,25
2022-04-29 08:10:12,2022-04-29 08:13:05,IP Address,104.128.161.92,100,172,True,2022-04-29 08:13:06,R_2CU3NoVihlxxbpE,,,,,35.0788,-85.063,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,4. Very,4. Very,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,A little more intelligent,A little better at preaching,Female,45-54 years old,2-4 years,More than once per week,Regular volunteer,4. Well,200-499,Predominantly White,,16,15,15,22,22
2022-04-29 08:10:43,2022-04-29 08:14:10,IP Address,216.212.239.245,100,206,True,2022-04-29 08:14:10,R_DJeWqaRdtwRq1dn,,,,,30.8415,-83.9725,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,3. Average,5. Extremely,4. Very,4. Very,4. Very,5. Strongly Agree,4. Agree,4. Agree,4. Agree,3. Neutral,4. Agree,3. Neutral,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,3. Neutral,4. Agree,A little more intelligent,A little better at preaching,Female,35-44 years old,0-1 year,More than once per week,Regular volunteer,5. Quite Well,500-1999,Predominantly White,,17,11,13,18,21
2022-04-29 08:11:20,2022-04-29 08:14:39,IP Address,70.251.213.195,100,199,True,2022-04-29 08:14:39,R_UnL7U5QqXrkceRP,,,,,34.1138,-83.9991,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,4. Very,4. Very,5. Strongly Agree,3. Neutral,3. Neutral,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,Much more friendly,Much better at interacting with people,Female,35-44 years old,8+ years,More than once per week,Sporadic attender,4. Well,200-499,Predominantly White,,16,15,11,24,25
2022-04-29 08:26:08,2022-04-29 08:29:04,IP Address,198.254.93.63,100,175,True,2022-04-29 08:29:05,R_12m643XCB2aPUVq,,,,,34.9578,-85.3012,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,3. Average,2. Somewhat,4. Very,3. Average,3. Average,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,3. Neutral,3. Neutral,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,5. Strongly Agree,Much more friendly,A little better at interacting with people,Female,45-54 years old,8+ years,More than once per week,Leadership position,5. Quite Well,0-99,Predominantly White,,12,11,12,18,23
2022-04-29 08:26:13,2022-04-29 08:31:17,IP Address,192.230.244.236,100,304,True,2022-04-29 08:31:18,R_3knxcs0aaoaV2OX,,,,,34.9578,-85.3012,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,4. Very,4. Very,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,Much more friendly,Much better at interacting with people,Female,65+ years old,2-4 years,Once per week,Regular volunteer,4. Well,0-99,Predominantly White,,16,15,12,25,25
2022-04-29 08:38:50,2022-04-29 08:41:08,IP Address,69.222.148.138,100,137,True,2022-04-29 08:41:08,R_BSBFn4CdtsIWWL7,,,,,34.1794,-83.9016,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at interacting with people,Male,25-34 years old,0-1 year,More than once per week,Leadership position,4. Well,500-1999,Predominantly White,,19,15,14,24,25
2022-04-29 08:52:53,2022-04-29 08:55:27,IP Address,68.54.198.59,100,153,True,2022-04-29 08:55:27,R_3ke2RfvqedE2PSs,,,,,35.0788,-85.063,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",2. Somewhat,4. Very,4. Very,4. Very,4. Very,4. Very,4. Very,5. Strongly Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,A little more intelligent,Much better at preaching,Female,35-44 years old,8+ years,More than once per week,Regular volunteer,4. Well,500-1999,Predominantly White,,16,10,13,20,23
2022-04-29 08:59:32,2022-04-29 09:04:30,IP Address,68.59.140.174,100,298,True,2022-04-29 09:04:30,R_2xKw58Su8qXesS2,,,,,34.692,-85.2602,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",2. Somewhat,5. Extremely,5. Extremely,3. Average,3. Average,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,Much better at preaching,Male,55-64 years old,5-8 years,More than once per week,Leadership position,5. Quite Well,0-99,Predominantly White,,16,12,15,25,25
2022-04-29 09:39:27,2022-04-29 09:44:09,IP Address,64.18.117.214,100,281,True,2022-04-29 09:44:09,R_2urHlEDMSsyCY1d,,,,,34.9213,-85.1486,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,3. Average,5. Extremely,4. Very,4. Very,4. Very,4. Very,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,3. Neutral,4. Agree,A little more intelligent,A little better at preaching,Female,35-44 years old,5-8 years,Once per month,Regular volunteer,3. Somewhat,500-1999,Predominantly White,,16,11,12,20,21
2022-04-29 09:45:59,2022-04-29 09:48:39,IP Address,204.93.123.95,100,160,True,2022-04-29 09:48:40,R_33eGvUXoldv6pjU,,,,,35.0278,-85.1461,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,4. Very,3. Average,4. Very,3. Average,4. Very,4. Very,4. Agree,3. Neutral,4. Agree,4. Agree,2. Disagree,2. Disagree,4. Agree,3. Neutral,4. Agree,4. Agree,3. Neutral,3. Neutral,4. Agree,A little more friendly,A little better at preaching,Female,25-34 years old,2-4 years,Once per week,Regular attender,5. Quite Well,200-499,Predominantly White,,15,10,11,15,18
2022-04-29 10:19:38,2022-04-29 10:23:20,IP Address,199.119.28.100,100,222,True,2022-04-29 10:23:21,R_0HcLfwJ5mPVgoed,,,,,34.0014,-84.0144,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,3. Neutral,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,Much more intelligent,Much better at preaching,Female,55-64 years old,8+ years,Once per week,Leadership position,4. Well,500-1999,Predominantly White,,20,13,15,22,24
2022-04-29 10:30:35,2022-04-29 10:33:03,IP Address,47.36.35.12,100,147,True,2022-04-29 10:33:03,R_3eNDT5Lt3cSRlId,,,,,34.0409,-84.0237,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at preaching,Male,35-44 years old,5-8 years,More than once per week,Regular attender,4. Well,200-499,Predominantly White,,20,14,15,24,25
2022-04-29 10:52:12,2022-04-29 10:56:16,IP Address,107.77.237.188,100,244,True,2022-04-29 10:56:16,R_Z2cQUVK7vXIRl0R,,,,,33.7485,-84.3871,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,Much more intelligent,A little better at interacting with people,Male,45-54 years old,8+ years,Once per week,Regular volunteer,4. Well,200-499,Predominantly White,,20,15,15,25,25
2022-04-29 11:20:05,2022-04-29 11:21:43,IP Address,67.38.24.209,100,97,True,2022-04-29 11:21:43,R_2aKSoFtyMkpujgN,,,,,34.0797,-83.9328,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,A little better at preaching,Female,35-44 years old,5-8 years,Once per week,Regular volunteer,3. Somewhat,500-1999,Predominantly White,,20,15,15,24,25
2022-04-29 11:55:24,2022-04-29 11:59:05,IP Address,68.169.185.253,100,220,True,2022-04-29 11:59:06,R_3dLjBW8Ximp229J,,,,,35.0956,-85.1769,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,A little better at preaching,Female,35-44 years old,8+ years,Almost never or never,Regular attender,4. Well,2000+,Predominantly White,,20,14,15,25,25
2022-04-29 12:31:02,2022-04-29 12:34:17,IP Address,97.80.170.183,100,194,True,2022-04-29 12:34:18,R_1nZsjrJNCGR4zAN,,,,,34.2734,-83.8781,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,3. Average,4. Very,4. Very,4. Very,4. Very,4. Very,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,3. Neutral,3. Neutral,A little more intelligent,A little better at preaching,Female,55-64 years old,5-8 years,Almost never or never,Sporadic attender,1. Not at all,500-1999,Predominantly White,,16,10,15,23,20
2022-04-29 12:32:16,2022-04-29 12:34:34,IP Address,97.81.88.157,100,138,True,2022-04-29 12:34:34,R_yIvivHZ6PiC4Qc9,,,,,33.9332,-83.3536,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",2. Somewhat,2. Somewhat,3. Average,2. Somewhat,5. Extremely,2. Somewhat,2. Somewhat,3. Neutral,2. Disagree,2. Disagree,3. Neutral,2. Disagree,4. Agree,2. Disagree,2. Disagree,4. Agree,2. Disagree,3. Neutral,4. Agree,4. Agree,Much more intelligent,A little better at preaching,Male,45-54 years old,8+ years,Once per month,Regular attender,5. Quite Well,200-499,Predominantly White,,11,7,7,13,17
2022-04-29 12:32:30,2022-04-29 12:35:18,IP Address,172.58.7.39,100,167,True,2022-04-29 12:35:18,R_3jZ4BRwmPfpHgE2,,,,,33.8231,-84.3258,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,Much better at preaching,Male,45-54 years old,8+ years,Once per month,Regular volunteer,4. Well,2000+,Predominantly White,,20,15,14,23,24
2022-04-29 12:41:20,2022-04-29 12:43:28,IP Address,99.48.55.64,100,127,True,2022-04-29 12:43:29,R_1JUDUj4h4GENcyI,,,,,34.2319,-84.1627,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at interacting with people,Female,25-34 years old,2-4 years,Once per month,Regular volunteer,3. Somewhat,500-1999,Predominantly White,,19,15,15,25,25
